Date,,"Thu, 15 Dec 2016 10:55:52 +0000",,,
Cite,,"Wessa, P. (2016), Free Statistics Software, Office for Research Development and Education, version 1.1.23-r7, URL http://www.wessa.net/",,,
All rights reserved. Academic license for non-commercial use only.,,,,,
,,,,,
,,,,,
Select a Descriptive Statistics Module in the right panel to use the (log) returns of the (close) time series for analysis.,,,,,
,,,,,
Time Series - Goldman Sachs Group,,,,,
Date,Open,High,Low,Close,Log Return
28/06/12,92.089996,93.519997,91.330002,93.489998,0.0024
29/06/12,96.010002,96.18,94.519997,95.860001,0.025
02/07/12,96.559998,97.300003,95.589996,97.129997,0.0132
03/07/12,97.129997,98.769997,96.629997,98.599998,0.015
05/07/12,98.209999,98.209999,95.889999,95.919998,-0.0276
06/07/12,94.639999,96,94.5,95.470001,-0.0047
09/07/12,94.839996,95.349998,93.669998,94.470001,-0.0105
10/07/12,94.860001,95.300003,93.150002,94.25,-0.0023
11/07/12,93.879997,95.470001,93.75,95.129997,0.0093
12/07/12,94.339996,94.739998,93.230003,94.019997,-0.0117
13/07/12,94.919998,97.860001,94.800003,97.43,0.0356
16/07/12,97.730003,98.150002,95.959999,97.68,0.0026
17/07/12,100.239998,100.489998,97.18,97.980003,0.0031
18/07/12,97.349998,97.809998,96.18,96.510002,-0.0151
19/07/12,96.599998,96.639999,94.550003,95,-0.0158
20/07/12,94.470001,95.300003,94.099998,94.160004,-0.0089
23/07/12,91.940002,93.419998,91.150002,93.160004,-0.0107
24/07/12,93.379997,94.599998,93.209999,94.470001,0.014
25/07/12,95.059998,96.690002,94.849998,95.959999,0.0156
26/07/12,97.440002,98.199997,96.75,98.059998,0.0216
27/07/12,98.410004,102.050003,98.120003,101.639999,0.0359
30/07/12,101.150002,102.18,100.349998,100.879997,-0.0075
31/07/12,100.260002,101.779999,100,100.900002,0.0002
01/08/12,101.269997,101.760002,99.82,100.089996,-0.0081
02/08/12,98.5,99.029999,96.720001,97.809998,-0.023
03/08/12,99.349998,101.360001,99,100.980003,0.0319
06/08/12,101.25,102.849998,100.75,102.019997,0.0102
07/08/12,102.379997,104.379997,102.330002,103.239998,0.0119
08/08/12,102.5,103.309998,102.169998,102.5,-0.0072
09/08/12,102.410004,104,102.300003,103.599998,0.0107
10/08/12,103.370003,103.379997,102.120003,103.019997,-0.0056
13/08/12,102.550003,103.970001,102.550003,103.610001,0.0057
14/08/12,104.150002,105.629997,102.910004,103.260002,-0.0034
15/08/12,103.349998,104.5,103.050003,103.129997,-0.0013
16/08/12,103.260002,103.93,102.599998,103.489998,0.0035
17/08/12,103.449997,103.610001,102.800003,103.599998,0.0011
20/08/12,103.32,105.5,103.139999,105.279999,0.0161
21/08/12,105.690002,107.339996,104.75,105.32,0.0004
22/08/12,104.769997,106.349998,103.669998,104.669998,-0.0062
23/08/12,104.589996,104.989998,103.650002,104.080002,-0.0057
24/08/12,103.559998,105.220001,102.230003,104.959999,0.0084
27/08/12,105.120003,105.849998,104.580002,105.120003,0.0015
28/08/12,104.459999,105.889999,104.199997,105.029999,-0.0009
29/08/12,105.360001,106.290001,105.040001,105.529999,0.0047
30/08/12,104.739998,105.199997,103.949997,104.720001,-0.0077
31/08/12,105.410004,106.580002,105.309998,105.720001,0.0095
04/09/12,105.550003,107.25,105.540001,106.410004,0.0065
05/09/12,106.900002,110,106.790001,109.940002,0.0326
06/09/12,110.610001,113.779999,110.010002,113.540001,0.0322
07/09/12,113.800003,116.75,113.550003,116.330002,0.0243
10/09/12,116.059998,116.25,114.540001,114.68,-0.0143
11/09/12,115.230003,117.760002,115.019997,116.690002,0.0174
12/09/12,117.400002,118.459999,116.690002,118.239998,0.0132
13/09/12,117.989998,121.050003,117.68,120.669998,0.0203
14/09/12,121.260002,122.599998,120.480003,121.360001,0.0057
17/09/12,120.32,121.110001,119.510002,119.900002,-0.0121
18/09/12,119.43,120.360001,118.75,119.879997,-0.0002
19/09/12,120.370003,120.370003,119.019997,119.019997,-0.0072
20/09/12,117.639999,117.82,116.239998,117.629997,-0.0117
21/09/12,118.360001,118.379997,116.559998,116.720001,-0.0078
24/09/12,116.339996,117.43,114.900002,116.599998,-0.001
25/09/12,117.129997,117.650002,113.5,113.5,-0.0269
26/09/12,113.220001,113.639999,111.900002,113.080002,-0.0037
27/09/12,113.739998,115.860001,113.720001,115.230003,0.0188
28/09/12,115.010002,115.010002,113.230003,113.68,-0.0135
01/10/12,116.669998,119.019997,116.400002,116.860001,0.0276
02/10/12,117.550003,118.239998,117.089996,117.25,0.0033
03/10/12,117.620003,118.169998,116.220001,117.910004,0.0056
04/10/12,118.660004,120.360001,117.93,119.900002,0.0167
05/10/12,120.830002,121.400002,118.580002,119.309998,-0.0049
08/10/12,118.279999,119.720001,118.150002,119.459999,0.0013
09/10/12,119.389999,120.739998,119.019997,119.629997,0.0014
10/10/12,119.5,120.25,119.059998,120.080002,0.0038
11/10/12,120.949997,122.940002,120.75,121.989998,0.0158
12/10/12,121.620003,122.279999,119.889999,120.199997,-0.0148
15/10/12,121.699997,124.610001,120.75,124.5,0.0351
16/10/12,124.230003,125.970001,122.349998,123.220001,-0.0103
17/10/12,123.32,125.050003,123.050003,124.919998,0.0137
18/10/12,123.800003,126.480003,123.190002,125.150002,0.0018
19/10/12,124.459999,125.169998,123.019997,123.620003,-0.0123
22/10/12,122.019997,124.360001,121.919998,122.769997,-0.0069
23/10/12,120.470001,121.660004,118.120003,119,-0.0312
24/10/12,119.830002,121.349998,119.769997,119.769997,0.0064
25/10/12,120.830002,122.190002,118.650002,119.720001,-0.0004
26/10/12,119.239998,120.379997,118.379997,119.440002,-0.0023
31/10/12,119.730003,122.599998,119.660004,122.389999,0.0244
01/11/12,122.82,124.879997,122.360001,124.849998,0.0199
02/11/12,125.349998,125.889999,123.059998,123.25,-0.0129
05/11/12,123.190002,124.459999,122.110001,124.080002,0.0067
06/11/12,124.330002,126.730003,124.300003,126.25,0.0173
07/11/12,122.800003,123.120003,117.970001,117.980003,-0.0677
08/11/12,119.209999,119.839996,115.260002,115.269997,-0.0232
09/11/12,114.709999,117.849998,113.839996,116.150002,0.0076
12/11/12,116.790001,117.839996,116.300003,117.239998,0.0093
13/11/12,115.889999,118.349998,115.080002,116.470001,-0.0066
14/11/12,116.650002,117.449997,113.879997,114.239998,-0.0193
15/11/12,114.510002,116.360001,113.910004,115.440002,0.0104
16/11/12,115.529999,116.57,114.230003,115.839996,0.0035
19/11/12,117.199997,119.190002,117.190002,118.300003,0.021
20/11/12,117.93,118.75,117.370003,118.089996,-0.0018
21/11/12,118.18,118.230003,116.830002,117.699997,-0.0033
23/11/12,118.669998,120.309998,118.269997,120.309998,0.0219
26/11/12,119.160004,120.949997,118.5,120.940002,0.0052
27/11/12,120.5,121.339996,118.379997,118.410004,-0.0211
28/11/12,117.25,119.330002,116.57,119.330002,0.0077
29/11/12,120,120.449997,118.519997,118.730003,-0.005
30/11/12,117.959999,119.440002,117.690002,117.790001,-0.0079
03/12/12,118.419998,119.639999,118.07,118.400002,0.0052
04/12/12,118.120003,118.389999,116.199997,116.580002,-0.0155
05/12/12,117.019997,117.900002,116,117.129997,0.0047
06/12/12,117.220001,117.480003,116.199997,117.199997,0.0006
07/12/12,117.769997,118,116.139999,116.57,-0.0054
10/12/12,116.610001,117.169998,115.620003,117.010002,0.0038
11/12/12,117.559998,119.800003,117.040001,118.860001,0.0157
12/12/12,119.290001,119.980003,118.080002,118.089996,-0.0065
13/12/12,117.809998,119.160004,117.589996,118.5,0.0035
14/12/12,118.449997,120.07,118.300003,119.360001,0.0072
17/12/12,120.190002,123.489998,120.029999,123.489998,0.034
18/12/12,124.82,128,124.489998,127.769997,0.0341
19/12/12,128.669998,129.300003,126.809998,127.25,-0.0041
20/12/12,127.349998,129.720001,126.620003,129.720001,0.0192
21/12/12,126.629997,128.949997,125.629997,128.440002,-0.0099
24/12/12,127.870003,128.5,127.400002,127.540001,-0.007
26/12/12,128.160004,129.300003,127.110001,127.160004,-0.003
27/12/12,127.550003,128.300003,124.57,126.669998,-0.0039
28/12/12,125.730003,126.620003,125.339996,125.519997,-0.0091
31/12/12,125.419998,127.68,124.790001,127.559998,0.0161
02/01/13,131.300003,131.660004,129.619995,131.660004,0.0316
03/01/13,131.699997,131.779999,130.070007,130.940002,-0.0055
04/01/13,130.929993,134.639999,130.320007,134.509995,0.0269
07/01/13,134.119995,134.509995,132.880005,134.259995,-0.0019
08/01/13,133.710007,133.949997,132.699997,133.050003,-0.0091
09/01/13,133.399994,134.429993,133.270004,134.320007,0.0095
10/01/13,135.070007,138.149994,134.130005,137.369995,0.0225
11/01/13,137.020004,137.169998,136.130005,137.130005,-0.0017
14/01/13,137.190002,137.320007,135.660004,136.130005,-0.0073
15/01/13,135.550003,137.259995,135.119995,135.589996,-0.004
16/01/13,138.940002,141.580002,137.899994,141.089996,0.0398
17/01/13,140.889999,141.949997,139.619995,141.009995,-0.0006
18/01/13,141.350006,144.809998,141.240005,144.449997,0.0241
22/01/13,144.009995,146.279999,143.339996,145.949997,0.0103
23/01/13,145.779999,145.940002,144.809998,145.559998,-0.0027
24/01/13,145,146.740005,144.059998,144.960007,-0.0041
25/01/13,144.179993,145.270004,143.300003,144.460007,-0.0035
28/01/13,144.429993,145.25,143.690002,144.149994,-0.0021
29/01/13,144.100006,147.5,143.839996,147.100006,0.0203
30/01/13,146.809998,147.419998,145.910004,147.149994,0.0003
31/01/13,146.259995,148,146.259995,147.860001,0.0048
01/02/13,148.509995,150.399994,147.759995,149.899994,0.0137
04/02/13,148.25,148.949997,146.619995,147.520004,-0.016
05/02/13,148.350006,150.75,148.179993,150.449997,0.0197
06/02/13,149.75,151.139999,149.169998,151.119995,0.0044
07/02/13,150.759995,152.5,149,150.259995,-0.0057
08/02/13,150.779999,151.970001,150.350006,151.600006,0.0089
11/02/13,151.419998,152.869995,150.960007,152.240005,0.0042
12/02/13,152.479996,154.320007,151.789993,154.110001,0.0122
13/02/13,154.110001,154.850006,153.279999,154.520004,0.0027
14/02/13,153.839996,156.720001,153.619995,155.929993,0.0091
15/02/13,156.399994,156.539993,154.080002,154.990005,-0.006
19/02/13,155.690002,159,155.25,158.649994,0.0233
20/02/13,158.220001,158.5,154.559998,155.179993,-0.0221
21/02/13,153.720001,153.949997,149.800003,150.880005,-0.0281
22/02/13,152.369995,154.130005,152.050003,154.089996,0.0211
25/02/13,155.190002,155.690002,147.600006,147.649994,-0.0427
26/02/13,148.110001,149.460007,146.710007,148,0.0024
27/02/13,147.869995,152.050003,147.759995,151.649994,0.0244
28/02/13,151.350006,152.399994,149.759995,149.759995,-0.0125
01/03/13,148.119995,151.699997,147.220001,150.529999,0.0051
04/03/13,150.009995,152.470001,149.710007,152.179993,0.0109
05/03/13,153.449997,154.960007,152.800003,152.960007,0.0051
06/03/13,154.059998,155.050003,152.800003,154.130005,0.0076
07/03/13,154.699997,157.190002,154.5,156.619995,0.016
08/03/13,155.889999,156.229996,152.009995,152.979996,-0.0235
11/03/13,152.449997,154.320007,152.360001,153.300003,0.0021
12/03/13,153.300003,153.800003,150.460007,151.850006,-0.0095
13/03/13,152.029999,152.869995,150.580002,151.910004,0.0004
14/03/13,152.270004,154.339996,152.160004,154.020004,0.0138
15/03/13,151.350006,155.630005,151.300003,154.839996,0.0053
18/03/13,152.529999,153.110001,150.889999,151.949997,-0.0188
19/03/13,152.610001,153.089996,147.820007,148.839996,-0.0207
20/03/13,150.020004,151.479996,149.25,150.130005,0.0086
21/03/13,149.289993,150.220001,145.369995,145.380005,-0.0322
22/03/13,146.509995,147.699997,145.610001,146.600006,0.0084
25/03/13,147.990005,148.660004,144.679993,146.110001,-0.0033
26/03/13,148.289993,148.339996,144.869995,146.539993,0.0029
27/03/13,145.880005,148.630005,145.860001,147.839996,0.0088
28/03/13,148.119995,149.059998,147.130005,147.149994,-0.0047
01/04/13,146.669998,148.059998,144.600006,146.039993,-0.0076
02/04/13,145.270004,147.490005,144.770004,146.679993,0.0044
03/04/13,146.759995,146.869995,142.179993,143.410004,-0.0225
04/04/13,143.520004,144.949997,142.240005,142.990005,-0.0029
05/04/13,140.610001,143.800003,140.339996,143.690002,0.0049
08/04/13,143.830002,144.119995,141.839996,143.820007,0.0009
09/04/13,144.320007,147.570007,144.070007,146.520004,0.0186
10/04/13,147.300003,149.740005,147.240005,149.460007,0.0199
11/04/13,149.460007,150.589996,148.220001,149.070007,-0.0026
12/04/13,148.399994,149.600006,147.009995,149.119995,0.0003
15/04/13,148.75,151.449997,145.529999,146.460007,-0.018
16/04/13,148.130005,148.429993,142.139999,144.100006,-0.0162
17/04/13,142.990005,143.600006,138.050003,140.600006,-0.0246
18/04/13,140.089996,140.899994,137.419998,138.600006,-0.0143
19/04/13,139.309998,139.839996,137.850006,138.720001,0.0009
22/04/13,139.009995,139.850006,137.289993,139.520004,0.0058
23/04/13,140.440002,143.389999,139.919998,142.940002,0.0242
24/04/13,143.270004,144.449997,142.949997,143.929993,0.0069
25/04/13,144.110001,146.050003,143.75,144.759995,0.0058
26/04/13,144.5,145.410004,143.070007,144.110001,-0.0045
29/04/13,144.539993,145.899994,143.910004,145.110001,0.0069
30/04/13,145.190002,146.539993,144.559998,146.070007,0.0066
01/05/13,145.830002,145.830002,142.399994,142.610001,-0.024
02/05/13,142.679993,143.669998,140.389999,143.669998,0.0074
03/05/13,145.309998,146.839996,145.059998,145.369995,0.0118
06/05/13,145.919998,149.539993,145.639999,148.449997,0.021
07/05/13,149.410004,149.940002,147.550003,149.320007,0.0058
08/05/13,149.130005,150.990005,148.399994,150.259995,0.0063
09/05/13,150.100006,150.860001,148.25,148.539993,-0.0115
10/05/13,148.570007,149.179993,147.5,149.100006,0.0038
13/05/13,147.669998,150.330002,147.059998,149.630005,0.0035
14/05/13,149.5,154.940002,149.5,154.520004,0.0322
15/05/13,154.039993,156.279999,153.789993,155.610001,0.007
16/05/13,154.729996,157.490005,153.960007,154.470001,-0.0074
17/05/13,155.410004,158.699997,155,158.179993,0.0237
20/05/13,157.580002,160.490005,157.520004,158.899994,0.0045
21/05/13,158.669998,161.740005,158.529999,160.729996,0.0115
22/05/13,160.610001,164.470001,158.529999,159.339996,-0.0087
23/05/13,156.360001,158.889999,154.619995,157.410004,-0.0122
24/05/13,155.570007,158.919998,155.289993,158.720001,0.0083
28/05/13,160.919998,162.679993,159.910004,160.699997,0.0124
29/05/13,159.740005,164.130005,159.410004,162.869995,0.0134
30/05/13,162.660004,165.449997,161,164.350006,0.009
31/05/13,163.949997,165.830002,162.070007,162.080002,-0.0139
03/06/13,161.559998,163.740005,159.789993,163.559998,0.0091
04/06/13,163.460007,165.740005,160.5,161.679993,-0.0116
05/06/13,161.429993,162.889999,157.550003,158.300003,-0.0211
06/06/13,158.300003,159.789993,156.339996,159.679993,0.0087
07/06/13,160.970001,166.169998,160.589996,166.009995,0.0389
10/06/13,166.699997,168.199997,165.289993,167.490005,0.0089
11/06/13,165.350006,166.399994,163.190002,163.309998,-0.0253
12/06/13,164.979996,164.979996,161.070007,161.860001,-0.0089
13/06/13,161.199997,166.389999,161.070007,165.820007,0.0242
14/06/13,165.740005,166.110001,162.910004,162.919998,-0.0176
17/06/13,164.080002,165.669998,162.899994,164.110001,0.0073
18/06/13,164.149994,164.869995,163.050003,164.149994,0.0002
19/06/13,164.160004,164.929993,161.509995,161.559998,-0.0159
20/06/13,159.149994,159.990005,154.839996,155.410004,-0.0388
21/06/13,157,157.259995,152.300003,154.25,-0.0075
24/06/13,151.990005,152.600006,148.710007,150.779999,-0.0228
25/06/13,152.449997,154.309998,151.550003,153.059998,0.015
26/06/13,154.479996,154.559998,150.75,151.660004,-0.0092
27/06/13,153.029999,154.990005,152.610001,153.509995,0.0121
28/06/13,152.690002,152.770004,151,151.25,-0.0148
01/07/13,152.779999,154.100006,151.699997,151.75,0.0033
02/07/13,151.160004,153.190002,149.899994,150.919998,-0.0055
03/07/13,149.619995,151.419998,149.279999,150.429993,-0.0033
05/07/13,152.300003,153.289993,151.5,153.240005,0.0185
08/07/13,154.580002,154.800003,152.880005,153.809998,0.0037
09/07/13,154.990005,157.440002,153.169998,156.940002,0.0201
10/07/13,156.570007,157.619995,154.669998,155.830002,-0.0071
11/07/13,158.5,159.740005,156.110001,157.710007,0.012
12/07/13,158.619995,160.279999,158.550003,160.110001,0.0151
15/07/13,162.800003,163.389999,161.160004,163,0.0179
16/07/13,163.919998,164.300003,159.429993,160.240005,-0.0171
17/07/13,159.839996,161.990005,159.5,161.5,0.0078
18/07/13,161.580002,164.580002,161.5,164.059998,0.0157
19/07/13,163.75,164.850006,162.580002,164.360001,0.0018
22/07/13,163.949997,166.330002,163.880005,166.25,0.0114
23/07/13,166.5,167.410004,165.479996,166.259995,0.0001
24/07/13,166.75,166.889999,164.440002,165.039993,-0.0074
25/07/13,164.279999,166,163.690002,165.910004,0.0053
26/07/13,165.050003,165.649994,164.270004,165.259995,-0.0039
29/07/13,164.630005,164.830002,162.020004,163.169998,-0.0127
30/07/13,163.490005,164.009995,162.330002,162.429993,-0.0045
31/07/13,162.529999,165.970001,162.429993,164.029999,0.0098
01/08/13,165.740005,167.899994,164.880005,167.490005,0.0209
02/08/13,166.830002,167.899994,166.460007,167.619995,0.0008
05/08/13,167.279999,169.690002,166.440002,168.320007,0.0042
06/08/13,168.070007,168.279999,164.470001,164.779999,-0.0213
07/08/13,164,164.229996,162.050003,163.449997,-0.0081
08/08/13,164.75,166.429993,162.830002,162.839996,-0.0037
09/08/13,162.399994,164.100006,162.020004,162.130005,-0.0044
12/08/13,161.729996,162.380005,160.550003,161.690002,-0.0027
13/08/13,161.990005,164.550003,160.949997,163.710007,0.0124
14/08/13,163.850006,164.800003,162.929993,163.339996,-0.0023
15/08/13,161.910004,161.970001,160.070007,160.75,-0.016
16/08/13,160.279999,162.289993,160.029999,160.660004,-0.0006
19/08/13,160.169998,160.789993,158.529999,158.630005,-0.0127
20/08/13,158.720001,160.029999,157.779999,159.559998,0.0058
21/08/13,158.779999,159.229996,156.509995,157.110001,-0.0155
22/08/13,157.809998,159.660004,157.199997,159.410004,0.0145
23/08/13,159.589996,159.789993,158,158.649994,-0.0048
26/08/13,158.410004,160.699997,157.75,157.899994,-0.0047
27/08/13,155.720001,156.529999,152.929993,153.229996,-0.03
28/08/13,153,154.149994,151.449997,152.970001,-0.0017
29/08/13,152.369995,154.679993,152.089996,153.630005,0.0043
30/08/13,153.770004,153.979996,151.330002,152.130005,-0.0098
03/09/13,154.479996,156.039993,153.520004,154.759995,0.0171
04/09/13,154.759995,157.25,154.350006,155.740005,0.0063
05/09/13,155.990005,158.050003,155.570007,156.169998,0.0028
06/09/13,156.979996,157.710007,153.419998,156.660004,0.0031
09/09/13,157.410004,159.699997,157.160004,159.490005,0.0179
10/09/13,162.979996,165.529999,162.559998,165.139999,0.0348
11/09/13,164.929993,165.789993,163.779999,165.059998,-0.0005
12/09/13,164.839996,165.309998,163.070007,163.350006,-0.0104
13/09/13,164.380005,164.720001,162.960007,164,0.004
16/09/13,166.309998,168.570007,165.190002,167.029999,0.0183
17/09/13,167.190002,167.580002,165.660004,167.419998,0.0023
18/09/13,166.5,169.089996,165.639999,168.059998,0.0038
19/09/13,169.690002,170,166.880005,167.779999,-0.0017
20/09/13,168,169.75,164.029999,169.75,0.0117
23/09/13,168.179993,168.460007,164.720001,165.25,-0.0269
24/09/13,165.520004,166.399994,162.970001,162.970001,-0.0139
25/09/13,163.259995,163.690002,161.160004,162.309998,-0.0041
26/09/13,162.899994,163.929993,161.039993,162.289993,-0.0001
27/09/13,160.690002,160.949997,159.429993,159.850006,-0.0151
30/09/13,157.720001,159.139999,156.570007,158.210007,-0.0103
01/10/13,158.860001,160.309998,157.559998,159,0.005
02/10/13,157.690002,159.580002,157.520004,158.669998,-0.0021
03/10/13,158.630005,159.160004,155.460007,156.850006,-0.0115
04/10/13,157.080002,157.25,156.089996,156.550003,-0.0019
07/10/13,155.169998,156.199997,154.220001,154.25,-0.0148
08/10/13,154.619995,155.850006,153,153.050003,-0.0078
09/10/13,153.559998,155.320007,152.830002,154.440002,0.009
10/10/13,156.830002,158.240005,156,158.009995,0.0229
11/10/13,158.490005,160.490005,157.520004,160,0.0125
14/10/13,158.220001,159.919998,157.5,159.460007,-0.0034
15/10/13,159.809998,160.039993,157.509995,157.630005,-0.0115
16/10/13,158.580002,162.5,157.5,162.25,0.0289
17/10/13,156.479996,159.199997,155.990005,158.320007,-0.0245
18/10/13,158.839996,159.699997,156.679993,158.690002,0.0023
21/10/13,158.669998,160.649994,158.25,159.770004,0.0068
22/10/13,160.639999,160.710007,158.229996,159.25,-0.0033
23/10/13,158.020004,158.080002,156.559998,157.740005,-0.0095
24/10/13,159.449997,160.350006,158.830002,159.960007,0.014
25/10/13,160,162.240005,159.910004,162.089996,0.0132
28/10/13,162,162.190002,160.25,161.449997,-0.004
29/10/13,162.070007,163.110001,161.009995,162.110001,0.0041
30/10/13,162.559998,162.970001,161.149994,162.050003,-0.0004
31/10/13,162.089996,163.350006,160.860001,160.860001,-0.0074
01/11/13,161.029999,162.600006,160.720001,162.050003,0.0074
04/11/13,162.419998,163.240005,161.589996,163.160004,0.0068
05/11/13,161.669998,162.630005,160.779999,161.949997,-0.0074
06/11/13,162.529999,164.300003,162.330002,163.520004,0.0096
07/11/13,164.039993,164.210007,159.610001,159.639999,-0.024
08/11/13,160.389999,163.690002,159.880005,163.169998,0.0219
11/11/13,162.5,164.75,162.160004,163.839996,0.0041
12/11/13,163.100006,164.380005,162.130005,162.889999,-0.0058
13/11/13,161.779999,163.710007,161.199997,162.940002,0.0003
14/11/13,163.550003,163.949997,162.410004,163.199997,0.0016
15/11/13,163.179993,165.419998,163.179993,164.399994,0.0073
18/11/13,164.740005,167.649994,164.199997,165.679993,0.0078
19/11/13,165.869995,168,165.630005,166.600006,0.0055
20/11/13,166.759995,167.25,164.860001,165,-0.0097
21/11/13,165.25,167.320007,165.009995,167.070007,0.0125
22/11/13,166.770004,168.240005,165.529999,168.100006,0.0061
25/11/13,168.5,170.5,168.5,169.479996,0.0082
26/11/13,169.360001,170.690002,168,168.039993,-0.0085
27/11/13,168.050003,168.809998,166.869995,168.220001,0.0011
29/11/13,167.889999,170.380005,167.690002,168.940002,0.0043
02/12/13,169.880005,171.580002,168.679993,169.720001,0.0046
03/12/13,169.089996,170.759995,167.910004,168.050003,-0.0099
04/12/13,167.309998,169.929993,167.309998,168.699997,0.0039
05/12/13,167.410004,167.960007,165.350006,165.559998,-0.0188
06/12/13,167.580002,167.960007,164.770004,167.210007,0.0099
09/12/13,168,169.130005,166.839996,167.669998,0.0027
10/12/13,167.869995,172.199997,167.520004,169.729996,0.0122
11/12/13,169.509995,169.830002,167.130005,167.600006,-0.0126
12/12/13,166.589996,168.960007,166.520004,168.330002,0.0043
13/12/13,168.589996,169.289993,167.600006,168.389999,0.0004
16/12/13,169.309998,171.490005,169.089996,170.949997,0.0151
17/12/13,171.270004,171.270004,169.710007,170.490005,-0.0027
18/12/13,171,174.919998,169.990005,174.839996,0.0252
19/12/13,174.610001,175.800003,174,174.770004,-0.0004
20/12/13,174.660004,175.789993,173.75,175.160004,0.0022
23/12/13,175.880005,176.690002,175.5,176.470001,0.0075
24/12/13,176.669998,176.679993,175.440002,176.160004,-0.0018
26/12/13,176.600006,176.759995,175.179993,176.449997,0.0016
27/12/13,176.389999,176.449997,175.570007,176.350006,-0.0006
30/12/13,176.5,177.119995,175.259995,175.729996,-0.0035
31/12/13,176.220001,177.440002,176.220001,177.259995,0.0087
02/01/14,176.949997,178.380005,176.360001,176.889999,-0.0021
03/01/14,176.350006,178.850006,176.220001,178.149994,0.0071
06/01/14,179.149994,181.130005,178.880005,179.369995,0.0068
07/01/14,180.729996,180.979996,177.520004,178.289993,-0.006
08/01/14,178.5,178.899994,177.259995,178.440002,0.0008
09/01/14,179.080002,179.080002,176.610001,177.399994,-0.0058
10/01/14,177.399994,178.710007,177,178.389999,0.0056
13/01/14,178.300003,178.300003,175.690002,175.880005,-0.0142
14/01/14,176.259995,177.5,175.710007,176.600006,0.0041
15/01/14,177,179.740005,177,178.75,0.0121
16/01/14,178.75,178.789993,174.5,175.169998,-0.0202
17/01/14,175.009995,177.279999,174.5,176.279999,0.0063
21/01/14,175.100006,175.589996,171.339996,173.199997,-0.0176
22/01/14,173.449997,174.639999,172.779999,173.679993,0.0028
23/01/14,172.419998,172.419998,169.020004,170.75,-0.017
24/01/14,168.529999,169.960007,167.220001,167.639999,-0.0184
27/01/14,167.080002,167.600006,163.429993,164.690002,-0.0178
28/01/14,165.029999,166.550003,164.589996,166.25,0.0094
29/01/14,163.970001,166.100006,163.619995,163.899994,-0.0142
30/01/14,165.330002,166.169998,164.570007,165.839996,0.0118
31/01/14,163.800003,165.979996,163.300003,164.119995,-0.0104
03/02/14,165.149994,165.520004,159.770004,159.820007,-0.0265
04/02/14,160.899994,162.570007,159.850006,161.759995,0.0121
05/02/14,160.589996,162.649994,160.320007,160.419998,-0.0083
06/02/14,161.160004,162,160.100006,161.75,0.0083
07/02/14,162.779999,162.899994,160.270004,161.929993,0.0011
10/02/14,161.020004,161.770004,160.279999,161,-0.0058
11/02/14,161.210007,164.960007,160.309998,164.389999,0.0208
12/02/14,164.5,165.229996,163.229996,163.5,-0.0054
13/02/14,162.550003,164.399994,162.100006,164.059998,0.0034
14/02/14,163.330002,164.5,162.929993,163.720001,-0.0021
18/02/14,164.039993,165.589996,163.720001,164.649994,0.0057
19/02/14,163.910004,166.179993,162.979996,163.259995,-0.0085
20/02/14,163.490005,164.970001,162.669998,164.5,0.0076
21/02/14,164.300003,165.649994,164.149994,164.5,0
24/02/14,164.080002,167.410004,164.080002,166.539993,0.0123
25/02/14,166.110001,166.300003,163.160004,163.479996,-0.0185
26/02/14,163.259995,163.899994,160.770004,162.800003,-0.0042
27/02/14,162.660004,165.789993,162.339996,165.380005,0.0157
28/02/14,164.809998,167.820007,164.570007,166.449997,0.0064
03/03/14,164.220001,165.309998,163.660004,164.740005,-0.0103
04/03/14,166.639999,168.759995,166.199997,168.729996,0.0239
05/03/14,168.800003,172.899994,168.25,171.899994,0.0186
06/03/14,172.710007,174,172.490005,172.600006,0.0041
07/03/14,173.979996,175.589996,173.110001,174.259995,0.0096
10/03/14,173.600006,174.490005,172.470001,173.509995,-0.0043
11/03/14,173.960007,173.960007,169.850006,169.889999,-0.0211
12/03/14,169.130005,169.990005,167.809998,169.720001,-0.001
13/03/14,170.479996,171.240005,166.570007,166.699997,-0.018
14/03/14,166.899994,167.399994,165.029999,165.350006,-0.0081
17/03/14,166.380005,168.800003,166.330002,166.839996,0.009
18/03/14,167.270004,169,167.009995,168.089996,0.0075
19/03/14,168.490005,170.160004,166.800003,168.179993,0.0005
20/03/14,167.880005,170.449997,167.270004,169.220001,0.0062
21/03/14,169.690002,170,166.910004,166.949997,-0.0135
24/03/14,167.130005,167.979996,165.100006,165.720001,-0.0074
25/03/14,166.589996,167.419998,162.800003,163.25,-0.015
26/03/14,164.740005,165,161.720001,161.729996,-0.0094
27/03/14,161.800003,163.309998,160.770004,162.289993,0.0035
28/03/14,162.210007,164.190002,161.289993,162.300003,0.0001
31/03/14,163.220001,164.139999,162.220001,163.850006,0.0095
01/04/14,164.759995,166.289993,164.220001,165.919998,0.0126
02/04/14,165.899994,167.539993,165.729996,167.270004,0.0081
03/04/14,167.309998,167.669998,165,166.089996,-0.0071
04/04/14,167.009995,167.039993,162.850006,163.240005,-0.0173
07/04/14,162.949997,163.199997,158.440002,158.559998,-0.0291
08/04/14,158.699997,158.759995,155.479996,156.559998,-0.0127
09/04/14,157.110001,159,156.419998,158.160004,0.0102
10/04/14,158.410004,158.880005,155.809998,155.979996,-0.0139
